licence_key,state,licence_id,name,name_norm,address,city,zip,licence_type,expiry,lat,lon,geom,source_url,observed_at,addr_norm
NJ/ERF000945/1,NJ,ERF000945,WARREN AUTO INC,WARRENAUTO,82 MORNING GLORY RD,WARREN,07059,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,82MORNINGGLORYRD
NJ/ERF000955/1,NJ,ERF000955,CAPE MAY GULF INC,CAPEMAYGULF,WASHINGTON ST & YACHT AVE,CAPE MAY,08204,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,WASHINGTONSTYACHTAVE
NJ/ERF000970/1,NJ,ERF000970,JOHNSON DODGE CHRYSLER INC,JOHNSONDODGECHRYSLER,481 R 46 & NAUGHRT R POB488,HACKETTSTOWN,07840,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,481R46NAUGHRTRPOB488
NJ/ERF000974/1,NJ,ERF000974,MARLTON TRANSMISSION INC,MARLTONTRANSMISSION,1409 ROUTE 38,HAINSPORT,08036,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1409RT38
NJ/ERF000980/1,NJ,ERF000980,ROSSNAGLE SALES AND SERVICE,ROSSNAGLESALESSERVICE,1165 US HIGHWAY 22,PHILLIPSBURG,08865,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1165USHWY22
NJ/ERF000993/1,NJ,ERF000993,SOUTH AVE SERVICE CTR CORP,SOUTHAVESERVICECTR,23 SOUTH AVE WEST,CRANFORD,07016,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,23SAVEW
NJ/ERF001010/1,NJ,ERF001010,BRIAN COWANS AUTO CTR LLC,BRIANCOWANSAUTOCTR,22 FERRY RD,PENNSVILLE,08070,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,22FERRYRD
NJ/ERF001011/1,NJ,ERF001011,DENSONS AUTO REPAIR INC,DENSONSAUTOREPAIR,1972 WASHINGTN VLY RD BX130,MARTINSVILLE,08836,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1972WASHINGTNVLYRDBX130
NJ/ERF001030/1,NJ,ERF001030,SERVICE AUTOMOTIVE INC,SERVICEAUTOMOTIVE,283 DELSEA DR,SEWELL,08080,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,283DELSEADR
NJ/ERF001052/1,NJ,ERF001052,BRIELLE SERVICENTER INC,BRIELLESERVICENTER,424 HIGGINS AVE,BRIELLE,08730,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,424HIGGINSAVE
NJ/ERF001057/1,NJ,ERF001057,ORBA SERVICE NJ INC,ORBASERVICENJ,82 HILLSIDE AVE,NEPTUNE CITY,07753,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,82HILLSIDEAVE
NJ/ERF001106/1,NJ,ERF001106,GEORGE WALL FORD INC,GEORGEWALLFORD,700 SHREWSBURY AVE,RED BANK,07701,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,700SHREWSBURYAVE
NJ/ERF001108/1,NJ,ERF001108,PASSARELLAAUTO&LTTRKREP LLC,PASSARELLAAUTOLTTRKREP,P.O.BOX 317,WATERFORD WORK,08089,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,
NJ/ERF001156/1,NJ,ERF001156,MATAWAN AUTO INC,MATAWANAUTO,777 HWY 34,MATAWAN,07747,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,777HWY34
NJ/ERF001160/1,NJ,ERF001160,CHAPMAN FORD SALES INC,CHAPMANFORDSALES,6740-6744-6750 BLK HORSE PK,EGG HARBOR TWP,08234,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,674067446750BLKHORSEPK
NJ/ERF001233/1,NJ,ERF001233,GLENDOLA SER CTR LLC,GLENDOLASERCTR,3240 BELMAR BLVD,WALL TWP,07719,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,3240BELMARBLVD
NJ/ERF001275/1,NJ,ERF001275,WHITLEYS AUTO SPECIALIST IN,WHITLEYSAUTOSPECIALISTIN,203 MONMOUTH RD,OAKHURST,07755,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,203MONMOUTHRD
NJ/ERF001306/1,NJ,ERF001306,BAYSHORE AUTO SERVICE INC*,BAYSHOREAUTOSERVICE,81 RT 35,KEYPORT,07735,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,81RT35
NJ/ERF001320/1,NJ,ERF001320,BOB HOPES AUTO REPAIR,BOBHOPESAUTOREPAIR,903 ARENA DR,TRENTON,08610,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,903ARENADR
NJ/ERF001330/1,NJ,ERF001330,MARK'S AUTO CARE INC,MARKSAUTOCARE,834 VALLEY RD,GILLETTE,07933,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,834VALLEYRD
NJ/ERF001400/1,NJ,ERF001400,DAVES FRIENDLY SERVICE INC,DAVESFRIENDLYSERVICE,288 W WASHINGTON AVE,WASHINGTON,07882,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,288WWASHINGTONAVE
NJ/ERF001403/1,NJ,ERF001403,LTL AUTOMOTIVE INC,LTLAUTOMOTIVE,40 SOUTH GASTON AVE,SOMERVILLE,08876,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,40SGASTONAVE
NJ/ERF001404/1,NJ,ERF001404,ATTA TRANSMISSION INC,ATTATRANSMISSION,400-C HIGH ST,HACKETTSTOWN,07840,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,400CHIGHST
NJ/ERF001431/1,NJ,ERF001431,BILLS INEFFABLE AUTO REHAB,BILLSINEFFABLEAUTOREHAB,33 JERSEY AVENUE,METUCHEN,08840,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,33JERSEYAVE
NJ/ERF001472/1,NJ,ERF001472,MIDLAND AVE AUTOMOTIVE INC,MIDLANDAVEAUTOMOTIVE,596 NORTH MAPLE AVE,RIDGEWOOD,07450,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,596NMAPLEAVE
NJ/ERF001482/1,NJ,ERF001482,SHANT SUNOCO,SHANTSUNOCO,462 BROAD AVE,RIDGEFIELD,07657,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,462BROADAVE
NJ/ERF001498/1,NJ,ERF001498,EMMS AUTO REPAIR*,EMMSAUTOREPAIR,170 HWY 35 N,CLIFFWD BCH,07735,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,170HWY35N
NJ/ERF001539/1,NJ,ERF001539,TOOL TIME AUTO SVS LLC,TOOLTIMEAUTOSVS,2109 WHITESVILLE RD,TOMS RIVER,08755,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2109WHITESVILLERD
NJ/ERF001546/1,NJ,ERF001546,BERGEN AUTO SPECIALISTS INC,BERGENAUTOSPECIALISTS,728 BERGEN BLVD,RIDGEFIELD,07657,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,728BERGENBLVD
NJ/ERF001627/1,NJ,ERF001627,DOUGLAS MOTORS CORP,DOUGLASMOTORS,491 MORRIS AVE,SUMMIT,07901,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,491MORRISAVE
NJ/ERF001628/1,NJ,ERF001628,FOREIGN CARS OF MONMOUTH,FOREIGNCARSMONMOUTH,579 RIVER RD,FAIR HAVEN,07704,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,579RIVERRD
NJ/ERF001630/1,NJ,ERF001630,GENTILINI FORD INC,GENTILINIFORD,555 JOHN S PENN BLVD,WOODBINE,08270,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,555JOHNSPENNBLVD
NJ/ERF001635/1,NJ,ERF001635,BURNS BUICK GMC INC,BURNSBUICKGMC,500 RTE 70,MARLTON,08053,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,500RT70
NJ/ERF001645/1,NJ,ERF001645,MATECKIS SERVICE CENTER,MATECKISSERVICECENTER,91 A JACKSON ST,SOUTH RIVER,08882,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,91AJACKSONST
NJ/ERF001658/1,NJ,ERF001658,FRANKS TUNE & LUBE,FRANKSTUNELUBE,1458 RT 38,HAINESPORT,08036,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1458RT38
NJ/ERF001667/1,NJ,ERF001667,M AND C AUTO REPAIR,MCAUTOREPAIR,489 W 1ST AVE,ROSELLE,07203,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,489W1AVE
NJ/ERF001689/1,NJ,ERF001689,JERRY NOONANS AUTO CENTER I,JERRYNOONANSAUTOCENTERI,251 APPLEGARTH RD,MONROE TWP,08831,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,251APPLEGARTHRD
NJ/ERF001701/1,NJ,ERF001701,COLEMAN BUICK GMC CAD INC,COLEMANBUICKGMCCAD,100 RENAISSANCE BLVD,LAWRENCEVILLE,08648,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,100RENAISSANCEBLVD
NJ/ERF001778/1,NJ,ERF001778,PARKWAY MOTORS OF LEONIA IN,PARKWAYMOTORSLEONIAIN,50 SYLVAN AVE,ENGLEWOOD CLFS,07632,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,50SYLVANAVE
NJ/ERF001803/1,NJ,ERF001803,CIRCLE MOTORSPORT INC,CIRCLEMOTORSPORT,500 ROUTE 36 EAST,EATONTOWN,07724,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,500RT36E
NJ/ERF001859/1,NJ,ERF001859,EDISON AMERICAN INC,EDISONAMERICAN,365 RT 1 SOUTH,EDISON,08817,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,365RT1S
NJ/ERF001904/1,NJ,ERF001904,E 33RD ST CORP,E33RDST,582 MCBRIDE AVE,W PATERSON,07424,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,582MCBRIDEAVE
NJ/ERF001916/1,NJ,ERF001916,CRAIGS AUTO INC,CRAIGSAUTO,109 ROUTE 38,PEMBERTON,08068,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,109RT38
NJ/ERF001981/1,NJ,ERF001981,TANIS ENTERPRISES INC,TANISENTERPRISES,239 RTE 94 POB241,BLAIRSTOWN,07825,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,239RT94POB241
NJ/ERF001982/1,NJ,ERF001982,PEACE OF MIND AUTOMOTIVE,PEACEMINDAUTOMOTIVE,709 LAKE SHORE DR,LK PARSIPPANY,07054,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,709LAKESHOREDR
NJ/ERF002040/1,NJ,ERF002040,WAKEMAN AUTO REPAIR INC,WAKEMANAUTOREPAIR,119 VERONA AVE,NEWARK,07104,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,119VERONAAVE
NJ/ERF002041/1,NJ,ERF002041,CITY AUTO CENTER INC,CITYAUTOCENTER,180 MERCER STREET,HIGHTSTOWN,08520,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,180MERCERST
NJ/ERF002056/1,NJ,ERF002056,NORTH CLINTON ESSO INC,NORTHCLINTONESSO,30 PARK AVE,E ORANGE,07019,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,30PARKAVE
NJ/ERF002082/1,NJ,ERF002082,SILENCE IS GOLDEN INC,SILENCEISGOLDEN,423 ROUTE 130 N,EAST WINDSOR,08520,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,423RT130N
NJ/ERF002097/1,NJ,ERF002097,HOOTIE INC,HOOTIE,1817 HOOPER AVE,TOMS RIVER,08753,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1817HOOPERAVE
NJ/ERF002139/1,NJ,ERF002139,LESTER GLENN AUTO GROUP INC,LESTERGLENNAUTOGROUP,PO BOX 908,TOMS RIVER,08754,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,
NJ/ERF002148/1,NJ,ERF002148,SIM & LEE CORP,SIMLEE,26 W HUDSON AVE,ENGLEWOOD,07631,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,26WHUDSONAVE
NJ/ERF002176/1,NJ,ERF002176,SO PLNFLD AUTO COMP LAB LTD,SOPLNFLDAUTOCOMPLAB,2280 SO CLINTON AVE,SO PLAINFIELD,07080,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2280SOCLINTONAVE
NJ/ERF002178/1,NJ,ERF002178,EDDIES AUTO BODY SHOP,EDDIESAUTOBODYSHOP,637 ROUTE #9,CAPE MAY,08204,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,637RT9
NJ/ERF002180/1,NJ,ERF002180,ECONOMY MACHINE,ECONOMYMACHINE,40 WASHINGTON ST,KEYPORT,07735,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,40WASHINGTONST
NJ/ERF002199/1,NJ,ERF002199,LARSON FORD INC*,LARSONFORD,1150 OCEAN AVE,LAKEWOOD,08701,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1150OCEANAVE
NJ/ERF002216/1,NJ,ERF002216,LEE IMPORTS,LEEIMPORTS,129 NEWARK-POMPTON TRNPK,PEQUANNOCK,07440,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,129NEWARKPOMPTONTRNPK
NJ/ERF002378/1,NJ,ERF002378,INTERCAR INC,INTERCAR,92 HAMPTON HOUSE RD,NEWTON,07860,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,92HAMPTONHOUSERD
NJ/ERF002428/1,NJ,ERF002428,SCOTTS AUTO LLC,SCOTTSAUTO,357 NORTH BROAD ST,CARNEYS POINT,08069,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,357NBROADST
NJ/ERF002444/1,NJ,ERF002444,EARHART AUTOMOTIVE L.L.C,EARHARTAUTOMOTIVELLC,75 BROAD STREET,FREEHOLD,07728,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,75BROADST
NJ/ERF002488/1,NJ,ERF002488,AMWELL AUTOMOTIVE INC.,AMWELLAUTOMOTIVE,1490 RT 179,LAMBERTVILLE,08530,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1490RT179
NJ/ERF002544/1,NJ,ERF002544,R&R AUTO SER CORP,RRAUTOSER,5307 KENNEDY BLVD,NO BERGEN,07047,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,5307KENNEDYBLVD
NJ/ERF002545/1,NJ,ERF002545,MADISON SERVICE CENTER LLC,MADISONSERVICECENTER,944 MADISON AVE,PATERSON,07501,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,944MADISONAVE
NJ/ERF002548/1,NJ,ERF002548,SUPERIOR REPAIRS INC,SUPERIORREPAIRS,1137 ROUTE 130,ROBBINSVILLE,08691,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1137RT130
NJ/ERF002559/1,NJ,ERF002559,UNITED GALAXY INC,UNITEDGALAXY,700 RTE 46 WEST,LITTLE FALLS,07424,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,700RT46W
NJ/ERF002567/1,NJ,ERF002567,M T IMPORTS INC,MTIMPORTS,750 ROUTE 36 EAST,EATONTOWN,07724,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,750RT36E
NJ/ERF002588/1,NJ,ERF002588,BAM RAH & SONS INC,BAMRAHSONS,2402 RT 516,OLD BRIDGE,08857,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2402RT516
NJ/ERF002603/1,NJ,ERF002603,MAXON HYUNDAI INC,MAXONHYUNDAI,2329 RTE 22,UNION,07083,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2329RT22
NJ/ERF002623/1,NJ,ERF002623,LDGEWD AUTOBDY & REPAIR LLC,LDGEWDAUTOBDYREPAIR,1856 RT 46,LEDGEWOOD,07852,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1856RT46
NJ/ERF002648/1,NJ,ERF002648,LONG MOTORS COMPANY INC,LONGMOTORS,2931 BRUNSWICK PK,LAWRENCEVILLE,08648,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2931BRUNSWICKPK
NJ/ERF002651/1,NJ,ERF002651,GNF OF COLONIA LLC,GNFCOLONIA,160 LAKE AVENUE,COLONIA,07067,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,160LAKEAVE
NJ/ERF002653/1,NJ,ERF002653,K AND M AUTOMOTIVE REPAIR,KMAUTOMOTIVEREPAIR,300 NEW ROAD,NORTHFIELD,08225,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,300NEWRD
NJ/ERF002663/1,NJ,ERF002663,ACE MOTOR SALES INC,ACEMOTORSALES,487 MANTUA AVE,WOODBURY,08096,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,487MANTUAAVE
NJ/ERF002691/1,NJ,ERF002691,NAZ AUTO REPAIR INC,NAZAUTOREPAIR,LENOLA AND COLLINS RD,MAPLE SHADE,08052,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,LENOLAANDCOLLINSRD
NJ/ERF002700/1,NJ,ERF002700,PARK AVE MOTOR CORP,PARKAVEMOTOR,250 W PASSAIC ST,MAYWOOD,07607,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,250WPASSAICST
NJ/ERF002723/1,NJ,ERF002723,PLAINFIELD AUTO & SVC STATI,PLAINFIELDAUTOSVCSTATI,150 CHURCH ST,PLAINFIELD,07060,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,150CHURCHST
NJ/ERF002732/1,NJ,ERF002732,M & M AUTO SERVICE INC,MMAUTOSERVICE,3215 BRIDGE AVE,POINT PLEASANT,08742,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,3215BRIDGEAVE
NJ/ERF002735/1,NJ,ERF002735,SALEM COUNTY AUTO REPAIR,SALEMCOUNTYAUTOREPAIR,595 SALEM-QUINTON RD.,SALEM,08079,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,595SALEMQUINTONRD
NJ/ERF002744/1,NJ,ERF002744,T & Z AUTO SERVICE,TZAUTOSERVICE,113 WHITEHEAD RD,SOUTH RIVER,08882,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,113WHITEHEADRD
NJ/ERF002746/1,NJ,ERF002746,KUNDERT MOTORS INC,KUNDERTMOTORS,140 RT 17,HASBROUCK HGTS,07604,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,140RT17
NJ/ERF002763/1,NJ,ERF002763,BURNS KULL INC,BURNSKULL,325 N RTE 73,MARLTON,08053,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,325NRT73
NJ/ERF002771/1,NJ,ERF002771,HUDSON MOTORS PARTNERSHIP,HUDSONMOTORSPARTNERSHIP,599 RTE 440,JERSEY CITY,07304,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,599RT440
NJ/ERF002773/1,NJ,ERF002773,CARBONE AUTOMOTIVE REPAIR I,CARBONEAUTOMOTIVEREPAIRI,141 STUYVESANT AVE,LYNDHURST,07071,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,141STUYVESANTAVE
NJ/ERF002786/1,NJ,ERF002786,EXPERIENCED AUTOMOTIVE,EXPERIENCEDAUTOMOTIVE,809 ROUTE 9,LANOKA HARBOR,08734,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,809RT9
NJ/ERF002790/1,NJ,ERF002790,"GRESHAM,LLC",GRESHAM,342 BROAD STREET,BLOOMFIELD,07003,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,342BROADST
NJ/ERF002792/1,NJ,ERF002792,EXPRESS AUTOMOTIVE TOWING I,EXPRESSAUTOMOTIVETOWINGI,2 PROSPECT ST,METUCHEN,08840,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2PROSPECTST
NJ/ERF002827/1,NJ,ERF002827,WHALEN'S AUTO INC,WHALENSAUTO,1171 S ROUTE 9,CAPEMAY CRTHSE,08210,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1171SRT9
NJ/ERF002829/1,NJ,ERF002829,REYDEL VW INC,REYDELVW,2034 LINCOLN HWY POB 853,EDISON,08818,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2034LINCOLNHWYPOB853
NJ/ERF002830/1,NJ,ERF002830,MILES TO GO ENT LLC,MILESTOGOENT,24 ROUTE 72,SOUTHAMPTON,08088,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,24RT72
NJ/ERF002833/1,NJ,ERF002833,BUHLER AND BITTER INC,BUHLERBITTER,3290 STATE HIGHWAY 35,HAZLET,07730,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,3290STATEHWY35
NJ/ERF002834/1,NJ,ERF002834,CROWN CADILLAC INC,CROWNCADILLAC,1584 US HWY 22,WATCHUNG,07060,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1584USHWY22
NJ/ERF002843/1,NJ,ERF002843,LAKEVIEW AUTO CORP,LAKEVIEWAUTO,316 LAKEVIEW AVE,CLIFTON,07011,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,316LAKEVIEWAVE
NJ/ERF002858/1,NJ,ERF002858,CRESTMONT MM LP,CRESTMONTMM,155 E HANOVER AVE,MORRISTOWN,07962,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,155EHANOVERAVE
NJ/ERF002860/1,NJ,ERF002860,AUTOMOTIVE MAGIC LLC,AUTOMOTIVEMAGIC,34 BERKSHIRE VALLEY ROAD,KENVIL,07847,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,34BERKSHIREVALLEYRD
NJ/ERF002867/1,NJ,ERF002867,JAMES RISDEN,JAMESRISDEN,590 BROADWAY,LONG BRANCH,07740,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,590BROADWAY
NJ/ERF002871/1,NJ,ERF002871,LIBERTY AUTOMOTIVE LTD,LIBERTYAUTOMOTIVE,4397 ROUTE 130 SOUTH,BURLINGTON,08016,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,4397RT130S
NJ/ERF002886/1,NJ,ERF002886,HOLMAN AUTOMOTIVE GRP INC,HOLMANAUTOMOTIVEGRP,1200 ROUTE 73 SOUTH,MOUNT LAUREL,08054,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1200RT73S
NJ/ERF002887/1,NJ,ERF002887,BMER LLC,BMER,216 HWY 202 & 31,FLEMINGTON,08822,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,216HWY20231
NJ/ERF002891/1,NJ,ERF002891,DCH MONMOUTH LLC,DCHMONMOUTH,4225 US HWY 9,FREEHOLD,07728,Emission Repair Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,4225USHWY9
