route_id,route_name,route_ref,sign_type,sign_num,routeid_state,nn,state_fips,state,county_fips,fclass,aadt,aadt_com,through_lanes,geom,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props
63,U 41,U 41,U,41,24200000410000001,1,18,IN,18083,3,12296,2817,4,"MULTILINESTRING((-87.5567399998289 38.5144470002318,-87.5560219997785 38.5148890000539,-87.5552049999939 38.5153070001591,-87.553701000121 38.5160040001582,-87.5529770002228 38.5163319998486,-87.5522800000888 38.5166460004621,-87.5512159995337 38.5171240000202,-87.5502969996419 38.5175379998368,-87.5495799994164 38.5178800004259,-87.5483190001161 38.5184580001982,-87.5467039999151 38.5192050000645,-87.5448710001543 38.5200420005705,-87.5436190001765 38.5206070003504,-87.5423300003888 38.5212120003226,-87.541876999754 38.5214799998281,-87.5414600000024 38.5217520001731,-87.5410249998093 38.5220559993009,-87.5405550003543 38.5224230005714,-87.5401559992478 38.5227809998315,-87.539676999572 38.5232430001279,-87.5391540004136 38.5238670005208))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 63, ""NN"": 1, ""AADT"": 12296, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 83, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""24200000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 2817, ""ENDPOINT"": 2.8599999, ""FUT_AADT"": 14509, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 376803, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 433, ""BEGINPOINT"": 1.69700003, ""THROUGH_LA"": 4, ""Shape__Length"": 0.020092668867858324}"
64,I 69,I 69,I,69,12600000690000001,1,18,IN,18051,1,10979,1642,4,"MULTILINESTRING((-87.4309489995268 38.2550390007224,-87.4290730001083 38.2570660001068,-87.4279590002228 38.2583469998351,-87.4208389999933 38.2661559997211,-87.4198399997354 38.2672709999362,-87.4190339998215 38.2681400001168,-87.4184240006245 38.2688169996694,-87.4173459998256 38.2699950001554,-87.416020000228 38.2714309999228,-87.4150389995136 38.272369000198,-87.4139639999861 38.2733620002644,-87.4129990000635 38.2742579998132,-87.4114430003121 38.2757050005245,-87.4097260000039 38.2772900000809,-87.4073760000341 38.2794680000915,-87.4045749999776 38.2820400003584,-87.4037270002309 38.2828280003152,-87.4031560004936 38.2834109999941,-87.4027679992578 38.2837969998492,-87.4024700002303 38.2841060002049,-87.4020409998848 38.2846400003137,-87.4017189996696 38.2850890004958,-87.4015710004299 38.2853030003182,-87.4013429999259 38.2856659998132,-87.4011820002674 38.2859440003804,-87.4010080001902 38.2862850000659,-87.4008080001736 38.2866909997776,-87.4001069998417 38.2885909998473,-87.3989710002148 38.2919949997712,-87.3986110003647 38.2930939999119,-87.3980919996076 38.2945979997849,-87.3973030003105 38.2970089999065,-87.3971619998451 38.2976820001344,-87.3968859996606 38.2991320003653,-87.3968589998965 38.3015199999031,-87.3967839995534 38.3046510005973,-87.3967819999036 38.3047640003095,-87.3967330003981 38.3068320002158,-87.3966709995755 38.3117850004332,-87.3966449996362 38.3169230000194,-87.3965889995597 38.3192500000154,-87.3965790004123 38.3196730000552,-87.3965519997498 38.3213210000524,-87.3965409998791 38.32230799959,-87.3965309998334 38.3233180000077,-87.3965050007924 38.3265799999441,-87.3965050007924 38.3266060005192,-87.3964830001528 38.3294260001553,-87.3965149999399 38.3311379996138,-87.3965020004194 38.3314309996223))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 64, ""NN"": 1, ""AADT"": 10979, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""I69"", ""CTFIPS"": 51, ""FCLASS"": 1, ""SIGNN1"": ""69"", ""SIGNT1"": ""I"", ""STFIPS"": 18, ""ROUTEID"": ""12600000690000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 1642, ""ENDPOINT"": 12.83699989, ""FUT_AADT"": 12516, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 376804, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 486, ""BEGINPOINT"": 6.98999977, ""THROUGH_LA"": 4, ""Shape__Length"": 0.0891760561440881}"
65,U 41,U 41,U,41,22600000410000001,1,18,IN,18051,3,26818,2195,4,"MULTILINESTRING((-87.5677649999547 38.2597599993151,-87.567718000099 38.2619410001372,-87.56767199917 38.267072999512,-87.5676569999997 38.2681129996443,-87.5676149992685 38.2696030005211,-87.5676310000604 38.2703119998327,-87.5676120006921 38.2717229999358,-87.5675959999003 38.2743800003999,-87.5675430001968 38.2784480001567,-87.567529999778 38.2798360002311,-87.567529999778 38.2798620006418))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 65, ""NN"": 1, ""AADT"": 26818, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 51, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""22600000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 2195, ""ENDPOINT"": 8.10400009, ""FUT_AADT"": 31645, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 376805, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 4561, ""BEGINPOINT"": 6.71799994, ""THROUGH_LA"": 4, ""Shape__Length"": 0.020104176587701767}"
66,S 64,S 64,S,64,92600000640000001,1,18,IN,18051,3,7386,309,2,"MULTILINESTRING((-87.5637650005222 38.3551730000489,-87.5637420000576 38.3551730000489,-87.5625600004001 38.3551489997689,-87.5614039997835 38.3551299996004,-87.5602239997757 38.3551200000658,-87.5598729992481 38.3550930002588,-87.5578030005591 38.3550639998288,-87.557215000205 38.3551069996121,-87.5559239998692 38.3552389997211,-87.5556789996468 38.3552629999712,-87.5550619998787 38.3552710002877,-87.5546529996248 38.3552730001905,-87.5541350004893 38.3552979993238,-87.5537899998095 38.3552989996271,-87.5534270004846 38.3553130003494,-87.5533809995556 38.3553150002511,-87.552855999849 38.3553229998573,-87.5522909999595 38.3553350006739))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 66, ""NN"": 1, ""AADT"": 7386, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S64"", ""CTFIPS"": 51, ""FCLASS"": 3, ""SIGNN1"": ""64"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""92600000640000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 309, ""ENDPOINT"": 12.06200027, ""FUT_AADT"": 8125, ""FUT_YEAR"": -2209161600000, ""OBJECTID"": 376806, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99998, ""AADT_SINGL"": 946, ""BEGINPOINT"": 11.43799973, ""THROUGH_LA"": 2, ""Shape__Length"": 0.011486319191907873}"
67,S 57,S 57,S,57,92600000570000002,1,18,IN,18051,3,1726,65,2,"MULTILINESTRING((-87.3842830000421 38.2670389999834,-87.3834939998466 38.2684189994737,-87.382540000693 38.2700860001332,-87.3820890006063 38.2708720006515,-87.3816469998421 38.2716660000931,-87.3814840005338 38.2720050004666,-87.3812959993145 38.2724559998772,-87.3810849994273 38.2730829994441,-87.3809150004463 38.2738180005032,-87.3808830006592 38.2741200002203,-87.3808879997838 38.2742329995231))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 67, ""NN"": 1, ""AADT"": 1726, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S57"", ""CTFIPS"": 51, ""FCLASS"": 3, ""SIGNN1"": ""57"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""92600000570000002"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 65, ""ENDPOINT"": 6.59499979, ""FUT_AADT"": 2037, ""FUT_YEAR"": -2209161600000, ""OBJECTID"": 376807, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 216, ""BEGINPOINT"": 6.0619998, ""THROUGH_LA"": 2, ""Shape__Length"": 0.00802276461880104}"
68,U 41,U 41,U,41,28200000410000001,1,18,IN,18163,3,24432,2180,4,"MULTILINESTRING((-87.547005000214 38.0576259997551,-87.5481529995364 38.0609190004842,-87.5492549997264 38.0640149998681,-87.5508410005133 38.0684640005453,-87.5512500007672 38.0697189996551,-87.5522210005376 38.0723919999089,-87.552675999924 38.0737820003868,-87.5542409998962 38.0780420000964,-87.5544159997984 38.0785189996011,-87.5547489998843 38.0795020000489,-87.5552480005499 38.0808490002428,-87.5557430001192 38.0823830001512,-87.5559409995876 38.0830649999516,-87.556121000411 38.0838120002361,-87.5562720000238 38.0846069997657,-87.5563869996515 38.0854569996616,-87.5564619999945 38.0865870000264,-87.5564619999945 38.0866299996928,-87.5564670000174 38.0873909996676,-87.5564360000553 38.0882560000554,-87.5563590000624 38.0890499996099,-87.5562920001152 38.0896540000777,-87.5561439999772 38.0907419995612,-87.5558340003558 38.0928509999193,-87.5557060003093 38.093450999999,-87.555641000012 38.0938350003496))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 68, ""NN"": 1, ""AADT"": 24432, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 163, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""28200000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 2180, ""ENDPOINT"": 12.00199986, ""FUT_AADT"": 26875, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 376808, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 28333, ""AADT_SINGL"": 1041, ""BEGINPOINT"": 9.43400002, ""THROUGH_LA"": 4, ""Shape__Length"": 0.03784163776006758}"
69,U 41,U 41,U,41,22600000410000001,1,18,IN,18051,3,25601,2271,4,"MULTILINESTRING((-87.5513489996031 38.205041999753,-87.5515960003736 38.2055259994788,-87.551606999346 38.2055480000637,-87.5519080005432 38.2060270001443,-87.5522929996093 38.2066249998709,-87.5527610003128 38.207302999471,-87.5532819998214 38.2079719999733,-87.5537580000224 38.2085420004373,-87.5552390003291 38.2101169998737,-87.5556380005372 38.2105429997678,-87.5566450002926 38.2116190003205,-87.5589249999422 38.2140539999809,-87.5600010001929 38.2151950001141,-87.5615009998678 38.216787999887,-87.562917999702 38.2182900002799,-87.5641889999464 38.2196320001691,-87.5646369996601 38.2201169996138,-87.5650209997996 38.2205329998039,-87.5657330000022 38.2213039994381,-87.5664460000298 38.2220730000285,-87.5668320007175 38.2225200001786,-87.5671359995928 38.2229289999527,-87.5674419999145 38.2234089999745,-87.5676320007836 38.2238130003964,-87.5678339995517 38.2242780003285,-87.5679900000856 38.2247270003137,-87.5680770001242 38.22508899981,-87.5681780004066 38.2255850000118,-87.5682050001707 38.2259520000316,-87.5682210000643 38.2264139998063,-87.5681999992495 38.227635000258,-87.568190999927 38.2287749998963,-87.5681730003837 38.2304399999555,-87.5681619996147 38.2312980000081,-87.5681449998963 38.2323279996471,-87.5681219994318 38.2331489998248,-87.5681180001321 38.2339969996603,-87.5681030000635 38.2354279997598,-87.5680739997512 38.2378269998005))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 69, ""NN"": 1, ""AADT"": 25601, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 51, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""22600000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 2271, ""ENDPOINT"": 5.20499992, ""FUT_AADT"": 30209, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 376809, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 5437, ""BEGINPOINT"": 2.66300011, ""THROUGH_LA"": 4, ""Shape__Length"": 0.039029719063950016}"
70,S 66,S 66,S,66,98200000660000001,1,18,IN,18163,3,21041,581,6,"MULTILINESTRING((-87.5624299998054 37.9995430000117,-87.562380000475 37.9995430000117,-87.5607610000761 37.9995180002873,-87.5606199996108 37.9995140000191,-87.5596649997339 37.9994929998465,-87.5593180003026 37.9994890002848,-87.5585210006095 37.9994800002085,-87.5582029996939 37.9994719996678,-87.5568629998525 37.9994369995926,-87.5567149997145 37.9994360000553,-87.5555640000191 37.9994269999725,-87.5554140002313 37.9994250001899,-87.5550419997873 37.9994199996714,-87.554991000632 37.9994190001339,-87.5538079993528 37.9994029997462,-87.5538020004034 37.9994029997462))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 70, ""NN"": 1, ""AADT"": 21041, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S66"", ""CTFIPS"": 163, ""FCLASS"": 3, ""SIGNN1"": ""66"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""98200000660000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 581, ""ENDPOINT"": 8.85099983, ""FUT_AADT"": 23145, ""FUT_YEAR"": -2209161600000, ""OBJECTID"": 376810, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 28333, ""AADT_SINGL"": 868, ""BEGINPOINT"": 8.38000011, ""THROUGH_LA"": 6, ""Shape__Length"": 0.008629315003246117}"
71,I 64,I 64,I,64,12600000640000001,1,18,IN,18051,1,15496,5440,4,"MULTILINESTRING((-87.5781080000151 38.1669329997595,-87.5746339992157 38.1669329997595,-87.572702000619 38.1669319996844,-87.5725350002144 38.1669319996844,-87.5692850006194 38.1669309996092,-87.5688269999617 38.1669309996092,-87.565670000253 38.1669319996844,-87.5641259992989 38.1669319996844,-87.5606110002883 38.1669319996844,-87.55820900044 38.1669339998346,-87.557071000265 38.1669300002403,-87.5548839996035 38.1669329997595,-87.5523379998152 38.1669329997595,-87.551289000227 38.1669329997595,-87.5510950000582 38.1669349999097,-87.5506139998343 38.1669339998346,-87.550363999589 38.1669339998346,-87.549818999791 38.1669329997595,-87.5484659995309 38.1669319996844,-87.5440860001568 38.1669309996092,-87.5429659995252 38.1669359999848))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 71, ""NN"": 1, ""AADT"": 15496, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""I64"", ""CTFIPS"": 51, ""FCLASS"": 1, ""SIGNN1"": ""64"", ""SIGNT1"": ""I"", ""STFIPS"": 18, ""ROUTEID"": ""12600000640000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 5440, ""ENDPOINT"": 1.91199994, ""FUT_AADT"": 17665, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 376811, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 560, ""BEGINPOINT"": 0, ""THROUGH_LA"": 4, ""Shape__Length"": 0.0351420348930842}"
72,PENN ST,S 62,S,62,98200000620000001,1,18,IN,18163,3,66351,1538,6,"MULTILINESTRING((-87.5612049995918 37.9769590002625,-87.5593700001811 37.9769129996585,-87.5589490002317 37.9769099994179,-87.5589450000337 37.9769099994179,-87.5566620000111 37.9768889998552,-87.5511340004163 37.9768740000627,-87.5507390004061 37.9768949996297,-87.549866000545 37.9769349997663,-87.5485109997367 37.9770420006792,-87.5477200007897 37.9770940002526,-87.5477120003938 37.9770940002526,-87.5475050007045 37.9771080001587,-87.5455940002276 37.9770689999585,-87.5449790001093 37.9770309995801,-87.5440730006363 37.9769709997996,-87.5438180003682 37.9769539996287))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 72, ""NN"": 1, ""AADT"": 66351, ""YEAR"": 2018, ""LNAME"": ""PENN ST"", ""SIGN1"": ""S62"", ""CTFIPS"": 163, ""FCLASS"": 3, ""SIGNN1"": ""62"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""98200000620000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 1538, ""ENDPOINT"": 9.0909996, ""FUT_AADT"": 72986, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 376812, ""FACILITYT"": 2, ""OWNERSHIP"": 0, ""URBANCODE"": 28333, ""AADT_SINGL"": 1728, ""BEGINPOINT"": 8.14099979, ""THROUGH_LA"": 6, ""Shape__Length"": 0.017399696949451586}"
73,S 69,S 69,S,69,96500000690000001,1,18,IN,18129,3,4289,1072,2,"MULTILINESTRING((-87.8993119998286 38.0097220002948,-87.8994149997608 38.011060999573,-87.8996159996022 38.0132579996313,-87.8998259996645 38.0157249999711,-87.9000330002521 38.0182019999701,-87.9001300003364 38.0193090000677,-87.9001870002378 38.0199619999932,-87.9002280002457 38.0203860002399,-87.9002650000556 38.0206980003233,-87.9002750001014 38.0207719997898))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 73, ""NN"": 1, ""AADT"": 4289, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S69"", ""CTFIPS"": 129, ""FCLASS"": 3, ""SIGNN1"": ""69"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""96500000690000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 1072, ""ENDPOINT"": 15.56999969, ""FUT_AADT"": 5061, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 376816, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 265, ""BEGINPOINT"": 14.80599976, ""THROUGH_LA"": 2, ""Shape__Length"": 0.011092248053801934}"
74,S 66,S 66,S,66,98200000660000001,1,18,IN,18162,4,12542,252,4,"MULTILINESTRING((-87.638972999951 38.0205159997873,-87.6388769996916 38.0203860002399,-87.6385479998036 38.0203069998742,-87.6380169993509 38.0202239995773,-87.6374330000932 38.0201639997391,-87.6366280000041 38.0201459997072,-87.6356799997999 38.0201600005973,-87.6348110001368 38.0201419998568,-87.6338619992094 38.0200259998538,-87.6333939994043 38.0199109996331,-87.63275400007 38.0197210002268,-87.6321189998603 38.019471999894,-87.6313699998477 38.0190609997278,-87.6286379993882 38.0174850000312,-87.6280369995137 38.0171360002973,-87.6276549999223 38.0169139998594,-87.6230100002343 38.0141850001939,-87.6197940000761 38.0123360004306,-87.6192939995856 38.0120240001369,-87.6188820007553 38.0117330001428,-87.6183939999603 38.0113210003766,-87.6181140004762 38.0110020001062,-87.61781999985 38.0105940001422,-87.617562999932 38.0101720000665,-87.6172809998997 38.0096100005043,-87.6166750000023 38.0082569998741,-87.6162929995126 38.0075649994412,-87.6158380001262 38.0069649999736))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 74, ""NN"": 1, ""AADT"": 12542, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S66"", ""CTFIPS"": 162, ""FCLASS"": 4, ""SIGNN1"": ""66"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""98200000660000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 252, ""ENDPOINT"": 5.29608011, ""FUT_AADT"": 13796, ""FUT_YEAR"": -2209161600000, ""OBJECTID"": 376817, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 28169, ""AADT_SINGL"": 388, ""BEGINPOINT"": 3.64371991, ""THROUGH_LA"": 4, ""Shape__Length"": 0.028085378023583137}"
75,I 64,I 64,I,64,16500000640000001,1,18,IN,18129,1,13471,4426,4,"MULTILINESTRING((-87.9109580008187 38.1971829996311,-87.9109399994787 38.1971829996311,-87.9093290003741 38.1971740005727,-87.9036929999259 38.1971399994133,-87.9005110001029 38.197120999506,-87.8964220000836 38.1970980002433,-87.8931680002906 38.1970819993092,-87.8900249999274 38.1970590000341,-87.8886139999409 38.1970500002544,-87.887876999624 38.1970360000458,-87.8844100002939 38.1969549998449,-87.883167000537 38.1969230007343,-87.8825990002744 38.1969089997953,-87.8806829997746 38.1968689998206,-87.8772010003759 38.1967870004745,-87.8741399991301 38.1967149998188,-87.8725349998733 38.1966769997774,-87.8705729993427 38.1966319992198,-87.8690559999493 38.1965949995091,-87.8677710003596 38.1965690003691,-87.8665839997808 38.1965349996331,-87.8656160003835 38.1965130005605,-87.8651680006698 38.196495000159,-87.8648760005918 38.1964829998889,-87.8641680005871 38.1964360005768,-87.8630730000699 38.1963340002531,-87.8623200007577 38.1962400007004,-87.8613479993657 38.1960990000848,-87.8567230006676 38.1953670000117,-87.8553629998364 38.1951530000548,-87.8547229996039 38.1950520004472,-87.8529079993864 38.1947679998981,-87.8477510004106 38.1939520000331,-87.8443180005175 38.1934139996683,-87.8435159999032 38.1932859997416,-87.842832000188 38.1931739999742,-87.8422930002377 38.1930780004399,-87.8413779996455 38.1928940001552,-87.8405419995943 38.1926969994962,-87.8397449999012 38.1924880001999,-87.839021000003 38.1922790003038,-87.8382259999597 38.1920270001012,-87.837522000153 38.1917860003384,-87.8367550005972 38.1914990005474,-87.8359990000136 38.1911890006146,-87.8329690005266 38.1898749998148,-87.8311290001947 38.1890800003397,-87.8296589997587 38.188441999471,-87.828446000139 38.1879149998399,-87.8265079998979 38.1870740002473,-87.8248259997498 38.1863419998415,-87.8240850001332 38.1860349999937,-87.8235240004416 38.1858219999692,-87.8229319998896 38.1856139998283,-87.8223410000608 38.1854249999388,-87.8217740005215 38.1852570000962,-87.821201000236 38.1851060004365,-87.8205899994174 38.184960000309,-87.8199380003876 38.1848210001092,-87.8192720002157 38.1847019998036,-87.8186820002118 38.1846129999345,-87.817947000443 38.1845159998741,-87.8171730003161 38.1844400004571,-87.8165979994825 38.1843959999408,-87.8160790005221 38.1843709998122,-87.8153990001065 38.1843569999906,-87.8147880001862 38.1843440007086,-87.8131780000082 38.1843250002874,-87.8097209998255 38.1842769996471,-87.8080709994645 38.1842560002396,-87.8062460000996 38.1842319999007,-87.803998000237 38.1842000001426,-87.8005720000166 38.1841539998038,-87.7970909995445 38.1841080001419,-87.7936130003439 38.1840600000648,-87.7898819996265 38.1840120006621,-87.7870689998745 38.183975999324,-87.7850170007289 38.183945999843,-87.7814399999973 38.1838960006804,-87.7810960000407 38.1838930004472,-87.7810619997056 38.1838930004472,-87.7807299994445 38.1838890003713,-87.7800230001631 38.1838770001424,-87.7770190006154 38.1838370000711,-87.7746200002418 38.1838029997461))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 75, ""NN"": 1, ""AADT"": 13471, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""I64"", ""CTFIPS"": 129, ""FCLASS"": 1, ""SIGNN1"": ""64"", ""SIGNT1"": ""I"", ""STFIPS"": 18, ""ROUTEID"": ""16500000640000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 4426, ""ENDPOINT"": 12.21700001, ""FUT_AADT"": 15357, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 376818, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 554, ""BEGINPOINT"": 4.64099979, ""THROUGH_LA"": 4, ""Shape__Length"": 0.1381760904043032}"
