edge_id,route_id,source,target,geom,length_m,kind,route_name,route_ref,sign_type,sign_num,state,fclass,aadt,aadt_com,through_lanes
782,327438,156205,156344,"LINESTRING(-98.0393810008288 45.1100969999476,-98.0373339999094 45.1100849999146)",161.09568463876218,truck_route,S 20,S 20,S,20,SD,4,600,66,2
783,327442,156517,156599,"LINESTRING(-98.0332419995171 45.1100669998605,-98.0311960002192 45.1100589996233)",161.01387466100257,truck_route,S 20,S 20,S,20,SD,4,600,66,2
784,327456,157285,157334,"LINESTRING(-98.0086780001625 45.1099399995287,-98.0066279997684 45.1099269996685)",161.3331227480216,truck_route,S 20,S 20,S,20,SD,4,600,66,2
785,327481,159338,159393,"LINESTRING(-97.9554709996831 45.1093820001338,-97.9537519997251 45.1093949994841,-97.95342799986 45.1093979995289)",160.78715746642072,truck_route,S 20,S 20,S,20,SD,4,600,66,2
786,327486,159888,160089,"LINESTRING(-97.9370399999958 45.1095250004327,-97.9365200003121 45.1095200001579,-97.9362199998382 45.1095099996068,-97.935395000556 45.1094739997642,-97.9349979999976 45.1094480004626)",160.98467649611365,truck_route,S 20,S 20,S,20,SD,4,600,66,2
787,327497,160392,160441,"LINESTRING(-97.9210999998453 45.1072210002081,-97.9206520001316 45.1072470005241,-97.9203910000157 45.1072759997166,-97.91987500053 45.1073560002328,-97.9193840002603 45.1074489997964,-97.919102000228 45.107510999844)",160.9762392919113,truck_route,S 20,S 20,S,20,SD,4,600,66,2
788,327498,160512,160545,"LINESTRING(-97.9154240001125 45.1087729996949,-97.9152939995178 45.1088180002057,-97.9148010004966 45.1089800002295,-97.914310000227 45.1091049999101,-97.9140700000274 45.1091550004664,-97.9136869997128 45.1092299999508,-97.9135980000243 45.1092450002163,-97.9135029995898 45.1092579995979)",160.99477164667712,truck_route,S 20,S 20,S,20,SD,4,600,66,2
789,327509,160789,160830,"LINESTRING(-97.9012489999507 45.1093189997776,-97.8992030006529 45.1093029997264)",161.0233523343804,truck_route,S 20,S 20,S,20,SD,4,600,66,2
790,327514,161309,161353,"LINESTRING(-97.8889760000451 45.1092280003378,-97.8869310005722 45.1092130000679)",160.94373923750422,truck_route,S 20,S 20,S,20,SD,4,600,66,2
791,327519,161711,161756,"LINESTRING(-97.870568999749 45.1090039994895,-97.868524000276 45.1089710000289)",160.97754021966318,truck_route,S 20,S 20,S,20,SD,4,600,66,2
792,327520,161610,161666,"LINESTRING(-97.8746600003164 45.1090609994349,-97.8738209998921 45.1090480000085,-97.8734109998133 45.1090429996918,-97.8726149999451 45.1090319998813)",160.9681810292577,truck_route,S 20,S 20,S,20,SD,4,600,66,2
793,327521,161567,161610,"LINESTRING(-97.8767049997893 45.1090930003026,-97.8746600003164 45.1090609994349)",160.97479873325764,truck_route,S 20,S 20,S,20,SD,4,600,66,2
794,327533,162950,162989,"LINESTRING(-97.8133160007046 45.1084890003157,-97.8128660004429 45.1084969995049,-97.8112709994351 45.1085359994198)",161.02320193027612,truck_route,S 20,S 20,S,20,SD,4,600,66,2
795,327536,162345,162395,"LINESTRING(-97.841949999812 45.1083079997352,-97.8409500006276 45.1082899997548,-97.8399049994407 45.1082859998287)",160.9644027500611,truck_route,S 20,S 20,S,20,SD,4,600,66,2
796,327555,163173,163225,"LINESTRING(-97.8030940001197 45.1087390002857,-97.8022890000307 45.1087600002029,-97.8017600001262 45.1087600002029,-97.8012000002595 45.1087499995187,-97.8010500004717 45.1087439999949)",160.93353370285914,truck_route,S 20,S 20,S,20,SD,4,600,66,2
797,327563,163557,163599,"LINESTRING(-97.7869969996104 45.1068480003444,-97.7865649997903 45.1067819995453,-97.785116000169 45.1065640002638,-97.7849960005184 45.1065459997333)",161.0162496998168,truck_route,S 20,S 20,S,20,SD,4,666,85,2
798,327568,167471,167511,"LINESTRING(-97.649591000077 45.0940699995174,-97.6487590002238 45.094046999759,-97.6475440000559 45.0940129998233)",161.25970299079168,truck_route,S 20,S 20,S,20,SD,4,666,85,2
799,327569,165498,165645,"LINESTRING(-97.7150379999517 45.0943119999439,-97.7130540005781 45.0942989996955,-97.7129780004101 45.0942989996955)",162.16446273444083,truck_route,S 20,S 20,S,20,SD,4,666,85,2
800,327578,163752,163792,"LINESTRING(-97.778972000631 45.1055999998645,-97.7770240003442 45.1051819993815)",160.1951575887662,truck_route,S 20,S 20,S,20,SD,4,666,85,2
801,327589,164694,164736,"LINESTRING(-97.7395699995192 45.0943910001703,-97.7387960002906 45.0943879999711,-97.7375330004422 45.094393000303)",160.34947160046,truck_route,S 20,S 20,S,20,SD,4,666,85,2
802,327592,164649,164694,"LINESTRING(-97.7416030001949 45.0944520003827,-97.7415410002707 45.0944470000559,-97.741009999818 45.094416999354,-97.7402079992037 45.0943940003694,-97.7395699995192 45.0943910001703)",160.2493309297713,truck_route,S 20,S 20,S,20,SD,4,666,85,2
803,327593,164792,164873,"LINESTRING(-97.7354820002232 45.0944029996975,-97.733793999329 45.0944100001603,-97.7334330005523 45.0944100001603)",161.29388993895958,truck_route,S 20,S 20,S,20,SD,4,666,85,2
804,327599,165061,165135,"LINESTRING(-97.7252639998362 45.0943859998381,-97.7232279996858 45.0943700000405)",160.27827081139586,truck_route,S 20,S 20,S,20,SD,4,666,85,2
805,327600,165292,165342,"LINESTRING(-97.7191560002833 45.0943379997977,-97.7187689997707 45.0943350002298,-97.7171000000414 45.0943250001894)",161.84941659610647,truck_route,S 20,S 20,S,20,SD,4,666,85,2
806,327601,165230,165292,"LINESTRING(-97.7211920004337 45.0943540002384,-97.7191560002833 45.0943379997977)",160.2783611028319,truck_route,S 20,S 20,S,20,SD,4,666,85,2
807,327602,165342,165498,"LINESTRING(-97.7171000000414 45.0943250001894,-97.7150379999517 45.0943119999439)",162.32165036859178,truck_route,S 20,S 20,S,20,SD,4,666,85,2
808,327615,166195,166262,"LINESTRING(-97.6925250008161 45.0941699996555,-97.6906670000426 45.0941539997974,-97.6904729998739 45.0941510002199)",161.543004011894,truck_route,S 20,S 20,S,20,SD,4,666,85,2
809,327629,167023,167084,"LINESTRING(-97.6638909999122 45.0940449996141,-97.6618509995638 45.0940770000211)",160.62355507730078,truck_route,S 20,S 20,S,20,SD,4,666,85,2
810,327633,167429,167471,"LINESTRING(-97.6516309995271 45.0941249996468,-97.649591000077 45.0940699995174)",160.7002938685781,truck_route,S 20,S 20,S,20,SD,4,666,85,2
811,327640,167511,167562,"LINESTRING(-97.6475440000559 45.0940129998233,-97.6465609996916 45.0939850003087,-97.6455079999055 45.0939689997646)",160.35111078291538,truck_route,S 20,S 20,S,20,SD,4,666,85,2
812,327645,168268,168302,"LINESTRING(-97.6250569999613 45.0939440004512,-97.6230119995901 45.0939260003807)",160.99055358831197,truck_route,S 20,S 20,S,20,SD,4,666,85,2
813,327652,168968,169023,"LINESTRING(-97.600515000348 45.0939810000146,-97.5984699999768 45.0939900000419)",160.98109027621803,truck_route,S 20,S 20,S,20,SD,4,666,85,2
814,327655,168489,168559,"LINESTRING(-97.6148309991784 45.0938699993501,-97.6148100001604 45.0938699993501,-97.6128140001929 45.0939020004893,-97.6127869995304 45.0939020004893)",160.9397315837735,truck_route,S 20,S 20,S,20,SD,4,666,85,2
815,327661,169081,169130,"LINESTRING(-97.5964249996055 45.0939889999684,-97.5943800001326 45.0939929996279)",160.9785105294751,truck_route,S 20,S 20,S,20,SD,4,666,85,2
816,327665,169218,169255,"LINESTRING(-97.5902890004635 45.0940010002142,-97.5887050002246 45.0940040004338,-97.5882440000922 45.0940030003606)",160.97855062665678,truck_route,S 20,S 20,S,20,SD,4,666,85,2
817,327669,169777,169812,"LINESTRING(-97.5677910004982 45.094005000507,-97.565745000302 45.094005000507)",161.05663225475573,truck_route,S 20,S 20,S,20,SD,4,666,85,2
818,327673,169557,169612,"LINESTRING(-97.5780169994844 45.0939900000419,-97.5759720000115 45.093987999895)",160.9780559389068,truck_route,S 20,S 20,S,20,SD,4,666,85,2
819,327674,169704,169747,"LINESTRING(-97.5718810003424 45.0940040004338,-97.5718429998092 45.0940040004338,-97.570282000035 45.0940040004338,-97.5698359999711 45.0940040004338)",160.97793105070235,truck_route,S 20,S 20,S,20,SD,4,666,85,2
820,327676,169747,169777,"LINESTRING(-97.5698359999711 45.0940040004338,-97.5677910004982 45.094005000507)",160.97789729083354,truck_route,S 20,S 20,S,20,SD,4,666,85,2
821,327681,169995,170031,"LINESTRING(-97.5555190004175 45.0939900000419,-97.5553400003173 45.0939900000419,-97.5534740000462 45.0939869998216)",160.9783526564956,truck_route,S 20,S 20,S,20,SD,4,666,85,2
822,327698,171091,171089,"LINESTRING(-97.5349420000766 45.0932269998087,-97.5349429999015 45.0938680004673,-97.5349439997264 45.0939369999312)",78.90532140692068,truck_route,S 25,S 25,S,25,SD,4,380,51,2
823,327699,171056,171089,"LINESTRING(-97.5350659999252 45.0939380000056,-97.5349439997264 45.0939369999312)",9.604241540558627,truck_route,S 20,S 20,S,20,SD,4,666,85,2
824,327729,171066,171065,"LINESTRING(-97.5350440001839 45.1279470001086,-97.5350450000088 45.1293930003997)",160.7002377569233,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
825,327733,171061,171060,"LINESTRING(-97.5350499991333 45.1351749993968,-97.5350509998566 45.1366209995772)",160.7004297367603,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
826,327744,171047,171046,"LINESTRING(-97.5351479999409 45.1510879998017,-97.5351539997887 45.151652000657)",62.68186169660192,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
827,327762,170983,170985,"LINESTRING(-97.5354459998668 45.1756930004163,-97.5354200008258 45.1771400004423)",160.8256585238723,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
828,327764,171010,171014,"LINESTRING(-97.5353139996223 45.1829290005052,-97.5352820007335 45.1843710002194)",160.2768990255527,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
829,327766,171004,171010,"LINESTRING(-97.5353459994094 45.1814810002526,-97.5353200003684 45.1826809998082,-97.5353139996223 45.1829290005052)",160.94368705749312,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
830,327772,171019,171021,"LINESTRING(-97.5352609999188 45.1872729999901,-97.5352509998731 45.1887210004401)",160.92610255551003,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
831,327777,171032,171033,"LINESTRING(-97.5352020003676 45.1974100001341,-97.5351999998195 45.1988580003214)",160.92451801942883,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
832,327778,171035,171042,"LINESTRING(-97.5351959996215 45.200307000482,-97.53517599953 45.2017549997371)",160.93209186432148,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
833,327779,171042,171043,"LINESTRING(-97.53517599953 45.2017549997371,-97.5351680000324 45.2022760002756,-97.53517599953 45.203203000117)",160.9299138546742,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
834,327786,171020,171013,"LINESTRING(-97.5352550000711 45.2133399997361,-97.5352839994851 45.2147880001268)",160.94103688725986,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
835,327800,171003,171006,"LINESTRING(-97.5353580000032 45.2307170000009,-97.5353420001097 45.2321650000842)",160.93027711892273,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
836,327808,171255,171276,"LINESTRING(-97.5338839993693 45.2363280007325,-97.5337870001832 45.2364499998651,-97.5336230001517 45.2366520000204,-97.5334289999829 45.2368700004033,-97.5331629998441 45.2371230000893,-97.5329899995918 45.2372800000882,-97.5327090002827 45.237510000375)",160.95717084660922,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
837,327819,171631,171629,"LINESTRING(-97.5197809991775 45.2559270003683,-97.5197860000987 45.2573749998653)",160.9264992066649,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
838,327826,171622,171621,"LINESTRING(-97.5198029998172 45.2631669997656,-97.5198070000151 45.2646160001308)",161.03776479761933,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
839,327827,171619,171620,"LINESTRING(-97.5198110002131 45.2660639999655,-97.519812000038 45.2663429997042,-97.519808999665 45.2675119995348)",160.92662801194712,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
840,327838,171584,171580,"LINESTRING(-97.5199579996279 45.2834410004099,-97.5199619998258 45.2848889997106)",160.92708325118764,truck_route,S 25,S 25,S,25,SD,4,1071,66,2
841,327839,171606,171614,"LINESTRING(-97.5199149999702 45.3167440003463,-97.519891000579 45.3181940000931)",161.16103198318538,truck_route,S 25,S 25,S,25,SD,4,1454,65,2
